time,x,y,z,qx,qy,qz,qw
0.00047750700000000001,-0.0018912726081907749,-0.065459273755550385,1.0767824649810791,0.005216650664806366,-0.0077696260996162891,0.34794029593467712,0.9374699592590332
0.00052294099999999997,-0.0044763474725186825,-0.066567853093147278,1.0766667127609253,0.020145725458860397,-0.0001423653302481398,0.35260432958602905,0.93555563688278198
0.00061952600000000002,-0.0048208250664174557,-0.066836170852184296,1.0765581130981445,0.021286575123667717,-0.00099498510826379061,0.35303142666816711,0.93536877632141113
0.00063758900000000004,-0.0063194092363119125,-0.068500220775604248,1.0767762660980225,0.011397632770240307,0.0026824621018022299,0.3536161482334137,0.93531733751296997
0.00065159599999999995,-0.0069628255441784859,-0.069055363535881042,1.0767722129821777,0.0076880715787410736,0.0030714485328644514,0.35421383380889893,0.93512779474258423
0.0083703279999999998,-0.0075963153503835201,-0.069535300135612488,1.0770018100738525,0.0035512729082256556,0.0041251354850828648,0.35331743955612183,0.93548762798309326
0.018527372,-0.0080305635929107666,-0.069803632795810699,1.0770243406295776,0.0020877581555396318,0.0036380758974701166,0.3533003032207489,0.93550056219100952
0.028286887,-0.0086673609912395477,-0.070027709007263184,1.0771632194519043,0.0016114277532324195,0.0045695179142057896,0.35306131839752197,0.93558764457702637
0.038373865,-0.0091444971039891243,-0.070218741893768311,1.0770803689956665,0.0032731539104133844,0.0042102592997252941,0.35351943969726562,0.93541198968887329
0.048107695999999998,-0.0098394593223929405,-0.070231907069683075,1.0768712759017944,0.0086445724591612816,0.0040390947833657265,0.35371983051300049,0.935302734375
0.058058428000000002,-0.010525095276534557,-0.07022760808467865,1.0768074989318848,0.013869751244783401,0.0050584268756210804,0.35387822985649109,0.93517500162124634
0.068058355000000001,-0.01112703699618578,-0.070088863372802734,1.0768083333969116,0.019163614138960838,0.0055116019211709499,0.35424771904945374,0.93493902683258057
0.078103901000000003,-0.011788555420935154,-0.070620134472846985,1.0769939422607422,0.020438916981220245,0.0065349480137228966,0.35496941208839417,0.93463164567947388
0.088064704999999993,-0.012408976443111897,-0.071134425699710846,1.076957106590271,0.019670756533741951,0.0077411569654941559,0.35553190112113953,0.93442505598068237
0.098259867000000001,-0.012826468795537949,-0.071608468890190125,1.0770111083984375,0.016835048794746399,0.0090865772217512131,0.35631534457206726,0.93416988849639893
0.10817937399999999,-0.013468003831803799,-0.071978844702243805,1.0769720077514648,0.01410529762506485,0.010058999061584473,0.35606983304023743,0.93429875373840332
0.11847441,-0.013905691914260387,-0.072437971830368042,1.0772582292556763,0.0091680912300944328,0.011436384171247482,0.35528731346130371,0.93464219570159912
0.128181138,-0.014326231554150581,-0.073213957250118256,1.0774481296539307,0.0013380930759012699,0.013291135430335999,0.35559216141700745,0.93454575538635254
0.13827461499999999,-0.014771478250622749,-0.073322102427482605,1.0775588750839233,-0.00078992516500875354,0.012963063083589077,0.35577374696731567,0.93448185920715332
0.148268338,-0.015313339419662952,-0.073796100914478302,1.077574610710144,-0.0025887673255056143,0.01331732701510191,0.35542154312133789,0.93460762500762939
0.158266609,-0.015596458688378334,-0.073544368147850037,1.0776017904281616,-0.00097840745002031326,0.012418708764016628,0.35612085461616516,0.93435686826705933
0.16828386100000001,-0.016132369637489319,-0.073585838079452515,1.0775346755981445,0.0021984919440001249,0.011809230782091618,0.35675615072250366,0.9341202974319458
0.17803422299999999,-0.016727089881896973,-0.073320113122463226,1.077390193939209,0.0078675318509340286,0.011542489752173424,0.35678562521934509,0.93408185243606567
0.188140113,-0.017059382051229477,-0.072854481637477875,1.0772960186004639,0.016668673604726791,0.0099349692463874817,0.35679277777671814,0.93398201465606689
0.19820727899999999,-0.017354866489768028,-0.073054887354373932,1.0773041248321533,0.020873960107564926,0.0091845933347940445,0.35772696137428284,0.9335477352142334
0.20807578299999999,-0.0178387351334095,-0.073213964700698853,1.0773302316665649,0.023260312154889107,0.0089534195140004158,0.3576245903968811,0.93353277444839478
0.218483858,-0.018197603523731232,-0.073372922837734222,1.0775421857833862,0.023030729964375496,0.0094284061342477798,0.35649394989013672,0.93396615982055664
0.22812654199999999,-0.01838214322924614,-0.07376725971698761,1.0776597261428833,0.021297065541148186,0.0079157212749123573,0.35726255178451538,0.93372762203216553
0.238110238,-0.018616668879985809,-0.074262641370296478,1.0779299736022949,0.015306277200579643,0.0083739021793007851,0.35681220889091492,0.93401318788528442
0.24827905,-0.018753448501229286,-0.074840396642684937,1.0780371427536011,0.0084482068195939064,0.0075337877497076988,0.35741561651229858,0.93387681245803833
0.258350264,-0.019196994602680206,-0.07528425008058548,1.0783548355102539,0.0019626396242529154,0.0088864937424659729,0.35750901699066162,0.93386536836624146
0.26811131399999999,-0.019372694194316864,-0.075381726026535034,1.0784943103790283,-0.0004472862055990845,0.0080308206379413605,0.3581123948097229,0.93364381790161133
0.27806733,-0.019769962877035141,-0.075409628450870514,1.0786646604537964,-0.00047112497850321233,0.0079547325149178505,0.35795718431472778,0.93370401859283447
0.28805425699999998,-0.020394563674926758,-0.075233958661556244,1.0787211656570435,0.0028798517305403948,0.0095722954720258713,0.35661724209785461,0.93419712781906128
0.298196303,-0.020646970719099045,-0.075334638357162476,1.0790504217147827,0.005184465553611517,0.01141930278390646,0.35808926820755005,0.93360310792922974
0.308202745,-0.020737770944833755,-0.075117357075214386,1.0792878866195679,0.0094089210033416748,0.012343019247055054,0.35903260111808777,0.93319594860076904
0.31845337099999999,-0.021186713129281998,-0.074933752417564392,1.0795098543167114,0.014324628747999668,0.014179639518260956,0.35863384604454041,0.93326067924499512
0.32803964699999999,-0.021508365869522095,-0.075050383806228638,1.079886794090271,0.01595444418489933,0.017333697527647018,0.35882824659347534,0.93310624361038208
0.33799230600000002,-0.021569835022091866,-0.075113460421562195,1.0802441835403442,0.017583901062607765,0.018060220405459404,0.35929015278816223,0.93288540840148926
0.348158784,-0.021882075816392899,-0.075430184602737427,1.0804948806762695,0.016566194593906403,0.020118905231356621,0.35953232645988464,0.93276864290237427
0.358125366,-0.022144937887787819,-0.07622450590133667,1.0810319185256958,0.010668464004993439,0.022182902321219444,0.36013248562812805,0.93257635831832886
0.36824229400000003,-0.022001197561621666,-0.076269581913948059,1.0812993049621582,0.0072719627059996128,0.020396344363689423,0.36048036813735962,0.93251544237136841
0.378065596,-0.02183753065764904,-0.076286740601062775,1.0817245244979858,0.0038460355717688799,0.017876876518130302,0.36035081744194031,0.93263763189315796
0.38810503099999999,-0.021756462752819061,-0.076162397861480713,1.0820528268814087,0.0029063511174172163,0.015615507960319519,0.35998901724815369,0.93282133340835571
0.39814546099999998,-0.021754005923867226,-0.076263777911663055,1.0822104215621948,0.0022158385254442692,0.0136233139783144,0.36083996295928955,0.932525634765625
0.40821858,-0.021696930751204491,-0.076331518590450287,1.0826002359390259,0.0025114677846431732,0.012974393554031849,0.36209887266159058,0.93204599618911743
0.41847788499999999,-0.021875781938433647,-0.076138228178024292,1.0825530290603638,0.0067792260088026524,0.012194107286632061,0.3613293468952179,0.93233388662338257
0.42812611,-0.021799357607960701,-0.075833804905414581,1.0828467607498169,0.011138494126498699,0.011187107302248478,0.36204043030738831,0.93202871084213257
0.43811032,-0.021770177409052849,-0.07591092586517334,1.0831480026245117,0.013166428543627262,0.012583163566887379,0.36355254054069519,0.93139564990997314
0.44819705799999998,-0.021831735968589783,-0.075734935700893402,1.0832304954528809,0.016280211508274078,0.013590987771749496,0.36289355158805847,0.93158924579620361
0.45811267100000003,-0.022079640999436378,-0.075953252613544464,1.0833646059036255,0.018143471330404282,0.015371277928352356,0.36251750588417053,0.93167352676391602
0.46837521700000001,-0.021894546225667,-0.076066121459007263,1.0836083889007568,0.017387047410011292,0.016500307247042656,0.36270564794540405,0.93159544467926025
0.47836466799999999,-0.021676953881978989,-0.076306097209453583,1.0838059186935425,0.01418389193713665,0.01769123412668705,0.36289498209953308,0.93155413866043091
0.48820755199999999,-0.021383745595812798,-0.076296128332614899,1.0839805603027344,0.0117654949426651,0.017090503126382828,0.36363184452056885,0.93131166696548462
0.49817545600000002,-0.021249670535326004,-0.076599538326263428,1.0841877460479736,0.0069620418362319469,0.017289666458964348,0.36340132355690002,0.93144625425338745
0.50819853400000004,-0.020935552194714546,-0.076447479426860809,1.0842273235321045,0.0057449876330792904,0.015152180567383766,0.36208561062812805,0.93200397491455078
0.51848951899999995,-0.020570436492562294,-0.076444998383522034,1.0842268466949463,0.0041366224177181721,0.013271860778331757,0.3621877133846283,0.93200153112411499
0.52819783300000001,-0.0202596765011549,-0.076207756996154785,1.0841066837310791,0.0077098817564547062,0.0096029313281178474,0.36333659291267395,0.93157655000686646
0.53818276200000004,-0.020074091851711273,-0.075853638350963593,1.0839401483535767,0.011924394406378269,0.007540491409599781,0.36268177628517151,0.93180626630783081
0.548311616,-0.019880328327417374,-0.075660981237888336,1.083754301071167,0.015123107470571995,0.0064341435208916664,0.36296713352203369,0.93165701627731323
0.55823220299999998,-0.019912263378500938,-0.075630761682987213,1.0835866928100586,0.018367046490311623,0.0071007306687533855,0.36331877112388611,0.93145674467086792
0.568357106,-0.019722551107406616,-0.07569596916437149,1.0835084915161133,0.018330736085772514,0.0086928056553006172,0.36352115869522095,0.93136501312255859
0.57826590300000003,-0.019562611356377602,-0.075717002153396606,1.0833836793899536,0.018904577940702438,0.0099106663838028908,0.36332333087921143,0.93141859769821167
0.58815403399999999,-0.019389679655432701,-0.0757899209856987,1.083229660987854,0.017316095530986786,0.012138922698795795,0.36306700110435486,0.93152302503585815
0.59820028999999997,-0.019107909873127937,-0.075948059558868408,1.0831093788146973,0.01413878146559,0.01370800007134676,0.36322730779647827,0.9314923882484436
0.60838253900000006,-0.018658217042684555,-0.076010018587112427,1.0829575061798096,0.010230469517409801,0.014513554982841015,0.3635234534740448,0.93141579627990723
0.61842932500000003,-0.018269991502165794,-0.076053597033023834,1.0827404260635376,0.0076786689460277557,0.013544182293117046,0.36338943243026733,0.93150722980499268
0.62827149999999998,-0.017795201390981674,-0.076110817492008209,1.0824441909790039,0.0046741957776248455,0.011458207853138447,0.36346572637557983,0.93152534961700439
0.63803373299999999,-0.01732073538005352,-0.075738489627838135,1.0820833444595337,0.0056001436896622181,0.0086186686530709267,0.36174759268760681,0.93221944570541382
0.64810650800000003,-0.017008569091558456,-0.075772546231746674,1.0816650390625,0.0063883555121719837,0.0064287404529750347,0.3622586727142334,0.93203353881835938
0.658070245,-0.016600903123617172,-0.075392767786979675,1.0812851190567017,0.0099623287096619606,0.0044839689508080482,0.36165285110473633,0.93224883079528809
0.668193712,-0.016063984483480453,-0.075208410620689392,1.0807543992996216,0.012302212417125702,0.0019235672662034631,0.36168649792671204,0.93221664428710938
0.67825237999999999,-0.015871495008468628,-0.075281001627445221,1.0803705453872681,0.014644320122897625,0.0012386251473799348,0.36273536086082458,0.93177628517150879
0.68820620600000004,-0.015692960470914841,-0.074963264167308807,1.0798937082290649,0.018668165430426598,0.0015295702032744884,0.36228874325752258,0.93187767267227173
0.69814831600000005,-0.015526369214057922,-0.074859574437141418,1.0795252323150635,0.020764797925949097,0.0033823223784565926,0.36191502213478088,0.93197363615036011
